id,strategy,opponent,win_loss
4_1,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]","[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0
1_4,"[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]",0
4_4,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]",0
1_1,"[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0
5_1,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",-1
1_5,"[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",1
5_5,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0
5_4,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]",1
4_5,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",-1
6_1,"[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0
1_6,"[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",0
6_6,"[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",0
6_4,"[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]",0
4_6,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]","[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",0
6_5,"[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0
5_6,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",0
7_1,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",-1
1_7,"[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
7_7,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0
7_4,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]",1
4_7,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",-1
7_5,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",-1
5_7,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
7_6,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",1
6_7,"[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",-1
8_1,"[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",-1
1_8,"[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
8_8,"[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0
8_4,"[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]",1
4_8,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]","[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",-1
8_5,"[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",-1
5_8,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
8_6,"[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",1
6_8,"[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",-1
8_7,"[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",-1
7_8,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
10_1,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",-1
1_10,"[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
10_10,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0
10_4,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]",-1
4_10,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]","[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
10_5,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",-1
5_10,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
10_6,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",-1
6_10,"[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
10_7,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",-1
7_10,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
10_8,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
8_10,"[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",-1
11_1,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0
1_11,"[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",0
11_11,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",0
11_4,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]",0
4_11,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",0
11_5,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0
5_11,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",0
11_6,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",0
6_11,"[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",0
11_7,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0
7_11,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",0
11_8,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
8_11,"[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",-1
11_10,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
10_11,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",-1
12_1,"[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0
1_12,"[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0
12_12,"[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0
12_4,"[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]",0
4_12,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]","[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0
12_5,"[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0
5_12,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0
12_6,"[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",0
6_12,"[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0
12_7,"[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
7_12,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",-1
12_8,"[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
8_12,"[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",-1
12_10,"[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
10_12,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",-1
12_11,"[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",0
11_12,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0
13_1,"[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",1
1_13,"[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",-1
13_13,"[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0
13_4,"[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]",1
4_13,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]","[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",-1
13_5,"[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",1
5_13,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",-1
13_6,"[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",1
6_13,"[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",-1
13_7,"[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
7_13,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",-1
13_8,"[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
8_13,"[1.0, 0.0, 1.0, 0.6, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",-1
13_10,"[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1
10_13,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",-1
13_11,"[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",1
11_13,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]","[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",-1
13_12,"[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",1
12_13,"[1.0, 0.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.4, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",-1
14_1,"[0.0, 1.0, 1.0, 0.2, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.25]","[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",0
1_14,"[0.0, 1.0, 1.0, 0.6, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.2, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.25]",0
14_14,"[0.0, 1.0, 1.0, 0.2, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.25]","[0.0, 1.0, 1.0, 0.2, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.25]",0
14_4,"[0.0, 1.0, 1.0, 0.2, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.25]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]",0
4_14,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375]","[0.0, 1.0, 1.0, 0.2, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.25]",0
14_5,"[0.0, 1.0, 1.0, 0.2, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.25]","[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",-1
5_14,"[0.0, 1.0, 1.0, 0.2, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[0.0, 1.0, 1.0, 0.2, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.25]",1
14_6,"[0.0, 1.0, 1.0, 0.2, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.25]","[1.0, 0.0, 1.0, 0.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.25]",0
